episode,q_learning,sarsa
31292,-213.0,-344.0
31293,-247.0,-203.0
31294,-247.0,-232.0
31295,-298.0,-157.0
31296,-154.0,-383.0
31297,-179.0,-291.0
31298,-245.0,-333.0
31299,-326.0,-294.0
31300,-176.0,-309.0
31301,-252.0,-275.0
31302,-250.0,-311.0
31303,-174.0,-198.0
31304,-191.0,-222.0
31305,-434.0,-363.0
31306,-184.0,-184.0
31307,-260.0,-225.0
31308,-206.0,-500.0
31309,-281.0,-177.0
31310,-332.0,-213.0
31311,-189.0,-361.0
31312,-170.0,-274.0
31313,-198.0,-137.0
31314,-240.0,-374.0
31315,-180.0,-300.0
31316,-347.0,-260.0
31317,-265.0,-255.0
31318,-185.0,-125.0
31319,-188.0,-263.0
31320,-164.0,-230.0
31321,-171.0,-437.0
31322,-150.0,-234.0
31323,-198.0,-268.0
31324,-177.0,-385.0
31325,-173.0,-180.0
31326,-168.0,-143.0
31327,-199.0,-360.0
31328,-330.0,-361.0
31329,-182.0,-139.0
31330,-165.0,-256.0
31331,-249.0,-151.0
31332,-412.0,-290.0
31333,-310.0,-303.0
31334,-178.0,-223.0
31335,-437.0,-152.0
31336,-170.0,-334.0
31337,-226.0,-260.0
31338,-171.0,-429.0
31339,-296.0,-414.0
31340,-350.0,-500.0
31341,-164.0,-422.0
31342,-265.0,-368.0
31343,-231.0,-182.0
31344,-224.0,-131.0
31345,-224.0,-190.0
31346,-166.0,-190.0
31347,-183.0,-163.0
31348,-280.0,-196.0
31349,-177.0,-147.0
31350,-250.0,-443.0
31351,-263.0,-453.0
31352,-162.0,-118.0
31353,-249.0,-439.0
31354,-201.0,-216.0
31355,-242.0,-130.0
31356,-238.0,-162.0
31357,-287.0,-162.0
31358,-309.0,-168.0
31359,-196.0,-234.0
31360,-344.0,-341.0
31361,-160.0,-189.0
31362,-179.0,-193.0
31363,-205.0,-149.0
31364,-225.0,-215.0
31365,-174.0,-452.0
31366,-261.0,-193.0
31367,-281.0,-500.0
31368,-210.0,-210.0
31369,-248.0,-240.0
31370,-211.0,-189.0
31371,-125.0,-246.0
31372,-317.0,-500.0
31373,-278.0,-216.0
31374,-226.0,-208.0
31375,-159.0,-197.0
31376,-165.0,-267.0
31377,-204.0,-311.0
31378,-500.0,-164.0
31379,-206.0,-227.0
31380,-159.0,-135.0
31381,-265.0,-143.0
31382,-342.0,-426.0
31383,-142.0,-204.0
31384,-350.0,-163.0
31385,-241.0,-162.0
31386,-327.0,-236.0
31387,-152.0,-180.0
31388,-253.0,-349.0
31389,-190.0,-162.0
31390,-206.0,-369.0
31391,-190.0,-166.0
31392,-273.0,-189.0
31393,-242.0,-354.0
31394,-235.0,-275.0
31395,-199.0,-292.0
31396,-145.0,-180.0
31397,-452.0,-279.0
31398,-464.0,-435.0
31399,-254.0,-227.0
31400,-200.0,-167.0
31401,-500.0,-207.0
31402,-287.0,-184.0
31403,-129.0,-199.0
31404,-169.0,-245.0
31405,-335.0,-375.0
31406,-327.0,-230.0
31407,-286.0,-203.0
31408,-190.0,-232.0
31409,-207.0,-186.0
31410,-276.0,-269.0
31411,-305.0,-191.0
31412,-415.0,-366.0
31413,-136.0,-212.0
31414,-265.0,-176.0
31415,-234.0,-245.0
31416,-234.0,-233.0
31417,-173.0,-409.0
31418,-167.0,-245.0
31419,-251.0,-365.0
31420,-202.0,-231.0
31421,-216.0,-467.0
31422,-148.0,-312.0
31423,-345.0,-273.0
31424,-197.0,-379.0
31425,-200.0,-253.0
31426,-357.0,-163.0
31427,-420.0,-186.0
31428,-210.0,-167.0
31429,-295.0,-165.0
31430,-230.0,-233.0
31431,-137.0,-359.0
31432,-370.0,-222.0
31433,-180.0,-136.0
31434,-190.0,-142.0
31435,-482.0,-214.0
31436,-203.0,-202.0
31437,-392.0,-131.0
31438,-165.0,-193.0
31439,-113.0,-228.0
31440,-204.0,-361.0
31441,-159.0,-220.0
31442,-160.0,-358.0
31443,-170.0,-289.0
31444,-200.0,-282.0
31445,-232.0,-300.0
31446,-161.0,-141.0
31447,-242.0,-158.0
31448,-500.0,-285.0
31449,-194.0,-225.0
31450,-210.0,-224.0
31451,-204.0,-245.0
31452,-267.0,-271.0
31453,-198.0,-201.0
31454,-249.0,-411.0
31455,-246.0,-413.0
31456,-188.0,-140.0
31457,-233.0,-295.0
31458,-211.0,-269.0
31459,-143.0,-270.0
31460,-287.0,-188.0
31461,-249.0,-269.0
31462,-201.0,-232.0
31463,-290.0,-243.0
31464,-135.0,-256.0
31465,-195.0,-176.0
31466,-294.0,-136.0
31467,-243.0,-494.0
31468,-217.0,-223.0
31469,-287.0,-305.0
31470,-197.0,-253.0
31471,-324.0,-156.0
31472,-210.0,-223.0
31473,-188.0,-342.0
31474,-232.0,-251.0
31475,-189.0,-294.0
31476,-158.0,-376.0
31477,-467.0,-186.0
31478,-241.0,-240.0
31479,-148.0,-250.0
31480,-331.0,-166.0
31481,-281.0,-276.0
31482,-277.0,-209.0
31483,-231.0,-496.0
31484,-229.0,-260.0
31485,-402.0,-390.0
31486,-162.0,-169.0
31487,-235.0,-195.0
31488,-231.0,-293.0
31489,-235.0,-165.0
31490,-176.0,-208.0
31491,-140.0,-140.0
31492,-307.0,-274.0
31493,-222.0,-203.0
31494,-266.0,-231.0
31495,-347.0,-190.0
31496,-174.0,-198.0
31497,-213.0,-171.0
31498,-240.0,-277.0
31499,-222.0,-172.0
31500,-268.0,-179.0
31501,-201.0,-249.0
31502,-194.0,-179.0
31503,-147.0,-183.0
31504,-217.0,-317.0
31505,-336.0,-202.0
31506,-367.0,-375.0
31507,-179.0,-218.0
31508,-169.0,-258.0
31509,-175.0,-223.0
31510,-154.0,-339.0
31511,-109.0,-155.0
31512,-213.0,-424.0
31513,-158.0,-212.0
31514,-131.0,-238.0
31515,-189.0,-189.0
31516,-201.0,-155.0
31517,-237.0,-207.0
31518,-256.0,-206.0
31519,-309.0,-320.0
31520,-266.0,-329.0
31521,-417.0,-145.0
31522,-188.0,-218.0
31523,-211.0,-194.0
31524,-174.0,-500.0
31525,-215.0,-336.0
31526,-256.0,-185.0
31527,-344.0,-154.0
31528,-500.0,-309.0
31529,-344.0,-199.0
31530,-226.0,-160.0
31531,-124.0,-117.0
31532,-229.0,-151.0
31533,-293.0,-121.0
31534,-166.0,-306.0
31535,-274.0,-500.0
31536,-244.0,-271.0
31537,-235.0,-167.0
31538,-206.0,-421.0
31539,-282.0,-365.0
31540,-338.0,-128.0
31541,-208.0,-462.0
31542,-188.0,-249.0
31543,-214.0,-235.0
31544,-150.0,-208.0
31545,-245.0,-239.0
31546,-303.0,-397.0
31547,-173.0,-358.0
31548,-225.0,-165.0
31549,-185.0,-308.0
31550,-243.0,-500.0
31551,-303.0,-307.0
31552,-331.0,-294.0
31553,-392.0,-291.0
31554,-338.0,-179.0
31555,-178.0,-156.0
31556,-169.0,-148.0
31557,-228.0,-204.0
31558,-153.0,-239.0
31559,-265.0,-253.0
31560,-500.0,-285.0
31561,-267.0,-297.0
31562,-233.0,-231.0
31563,-165.0,-259.0
31564,-173.0,-227.0
31565,-299.0,-351.0
31566,-119.0,-242.0
31567,-238.0,-241.0
31568,-138.0,-159.0
31569,-244.0,-162.0
31570,-177.0,-164.0
31571,-169.0,-243.0
31572,-194.0,-171.0
31573,-226.0,-240.0
31574,-418.0,-230.0
31575,-241.0,-199.0
31576,-298.0,-333.0
31577,-282.0,-241.0
31578,-347.0,-273.0
31579,-203.0,-192.0
31580,-327.0,-366.0
31581,-136.0,-277.0
31582,-295.0,-155.0
31583,-193.0,-261.0
31584,-138.0,-171.0
31585,-201.0,-278.0
31586,-289.0,-220.0
31587,-190.0,-263.0
31588,-268.0,-165.0
31589,-184.0,-265.0
31590,-203.0,-98.0
31591,-225.0,-188.0
31592,-186.0,-181.0
31593,-241.0,-202.0
31594,-330.0,-213.0
31595,-366.0,-338.0
31596,-232.0,-266.0
31597,-165.0,-240.0
31598,-364.0,-275.0
31599,-228.0,-256.0
31600,-319.0,-192.0
31601,-271.0,-414.0
31602,-139.0,-365.0
31603,-466.0,-248.0
31604,-334.0,-277.0
31605,-217.0,-195.0
31606,-183.0,-307.0
31607,-255.0,-234.0
31608,-214.0,-190.0
31609,-198.0,-264.0
31610,-216.0,-399.0
31611,-280.0,-139.0
31612,-219.0,-239.0
31613,-310.0,-499.0
31614,-245.0,-463.0
31615,-177.0,-241.0
31616,-219.0,-229.0
31617,-172.0,-156.0
31618,-500.0,-326.0
31619,-209.0,-235.0
31620,-383.0,-327.0
31621,-315.0,-234.0
31622,-436.0,-285.0
31623,-467.0,-370.0
31624,-297.0,-334.0
31625,-251.0,-182.0
31626,-276.0,-288.0
31627,-251.0,-213.0
31628,-347.0,-231.0
31629,-165.0,-500.0
31630,-190.0,-226.0
31631,-281.0,-234.0
31632,-194.0,-287.0
31633,-262.0,-325.0
31634,-162.0,-237.0
31635,-216.0,-347.0
31636,-365.0,-413.0
31637,-272.0,-207.0
31638,-268.0,-245.0
31639,-251.0,-362.0
31640,-213.0,-164.0
31641,-169.0,-245.0
31642,-201.0,-399.0
31643,-211.0,-161.0
31644,-288.0,-192.0
31645,-216.0,-153.0
31646,-316.0,-186.0
31647,-168.0,-220.0
31648,-221.0,-309.0
31649,-217.0,-203.0
31650,-209.0,-201.0
31651,-348.0,-161.0
31652,-160.0,-313.0
31653,-217.0,-251.0
31654,-175.0,-433.0
31655,-500.0,-176.0
31656,-192.0,-359.0
31657,-210.0,-203.0
31658,-338.0,-259.0
31659,-307.0,-279.0
31660,-265.0,-227.0
31661,-149.0,-218.0
31662,-207.0,-279.0
31663,-278.0,-299.0
31664,-180.0,-215.0
31665,-220.0,-241.0
31666,-279.0,-122.0
31667,-110.0,-187.0
31668,-265.0,-152.0
31669,-207.0,-284.0
31670,-233.0,-434.0
31671,-308.0,-202.0
31672,-199.0,-222.0
31673,-240.0,-240.0
31674,-137.0,-255.0
31675,-236.0,-175.0
31676,-240.0,-164.0
31677,-176.0,-247.0
31678,-165.0,-149.0
31679,-216.0,-223.0
31680,-165.0,-338.0
31681,-183.0,-343.0
31682,-206.0,-165.0
31683,-180.0,-164.0
31684,-257.0,-204.0
31685,-182.0,-297.0
31686,-210.0,-131.0
31687,-324.0,-152.0
31688,-143.0,-141.0
31689,-417.0,-264.0
31690,-232.0,-168.0
31691,-239.0,-149.0
31692,-235.0,-167.0
31693,-185.0,-173.0
31694,-216.0,-318.0
31695,-179.0,-271.0
31696,-168.0,-283.0
31697,-411.0,-276.0
31698,-274.0,-304.0
31699,-187.0,-279.0
31700,-201.0,-183.0
31701,-290.0,-186.0
31702,-199.0,-282.0
31703,-177.0,-299.0
31704,-191.0,-287.0
31705,-227.0,-139.0
31706,-226.0,-500.0
31707,-358.0,-207.0
31708,-223.0,-197.0
31709,-217.0,-242.0
31710,-276.0,-318.0
31711,-252.0,-159.0
31712,-229.0,-155.0
31713,-363.0,-231.0
31714,-110.0,-202.0
31715,-160.0,-210.0
31716,-181.0,-287.0
31717,-181.0,-175.0
31718,-178.0,-197.0
31719,-199.0,-166.0
31720,-174.0,-183.0
31721,-162.0,-209.0
31722,-219.0,-307.0
31723,-132.0,-425.0
31724,-448.0,-194.0
31725,-295.0,-123.0
31726,-180.0,-281.0
31727,-287.0,-141.0
31728,-432.0,-500.0
31729,-143.0,-144.0
31730,-184.0,-362.0
31731,-103.0,-325.0
31732,-152.0,-239.0
31733,-220.0,-184.0
31734,-254.0,-180.0
31735,-124.0,-170.0
31736,-263.0,-227.0
31737,-125.0,-262.0
31738,-147.0,-147.0
31739,-361.0,-344.0
31740,-276.0,-265.0
31741,-241.0,-176.0
31742,-168.0,-170.0
31743,-153.0,-249.0
31744,-150.0,-174.0
31745,-115.0,-416.0
31746,-133.0,-252.0
31747,-321.0,-307.0
31748,-151.0,-241.0
31749,-214.0,-171.0
31750,-355.0,-121.0
31751,-329.0,-161.0
31752,-299.0,-194.0
31753,-140.0,-155.0
31754,-157.0,-356.0
31755,-167.0,-223.0
31756,-202.0,-199.0
31757,-294.0,-167.0
31758,-254.0,-142.0
31759,-187.0,-357.0
31760,-214.0,-336.0
31761,-185.0,-144.0
31762,-365.0,-214.0
31763,-140.0,-195.0
31764,-183.0,-474.0
31765,-298.0,-160.0
31766,-167.0,-183.0
31767,-248.0,-252.0
31768,-191.0,-203.0
31769,-253.0,-311.0
31770,-389.0,-219.0
31771,-206.0,-207.0
31772,-219.0,-306.0
31773,-353.0,-237.0
31774,-490.0,-209.0
31775,-288.0,-148.0
31776,-208.0,-140.0
31777,-145.0,-182.0
31778,-142.0,-297.0
31779,-154.0,-183.0
31780,-196.0,-261.0
31781,-292.0,-108.0
31782,-235.0,-296.0
31783,-225.0,-158.0
31784,-252.0,-135.0
31785,-207.0,-205.0
31786,-238.0,-278.0
31787,-147.0,-281.0
31788,-470.0,-146.0
31789,-173.0,-198.0
31790,-250.0,-176.0
31791,-171.0,-148.0
31792,-300.0,-208.0
31793,-138.0,-146.0
31794,-182.0,-281.0
31795,-206.0,-166.0
31796,-271.0,-181.0
31797,-423.0,-240.0
31798,-212.0,-210.0
31799,-183.0,-217.0
31800,-163.0,-178.0
31801,-239.0,-336.0
31802,-197.0,-186.0
31803,-221.0,-205.0
31804,-164.0,-219.0
31805,-215.0,-223.0
31806,-324.0,-148.0
31807,-158.0,-175.0
31808,-124.0,-240.0
31809,-155.0,-318.0
31810,-217.0,-176.0
31811,-155.0,-181.0
31812,-221.0,-143.0
31813,-293.0,-329.0
31814,-209.0,-187.0
31815,-207.0,-265.0
31816,-243.0,-195.0
31817,-383.0,-238.0
31818,-302.0,-318.0
31819,-322.0,-225.0
31820,-172.0,-282.0
31821,-227.0,-175.0
31822,-340.0,-179.0
31823,-166.0,-500.0
31824,-213.0,-135.0
31825,-384.0,-167.0
31826,-231.0,-162.0
31827,-252.0,-227.0
31828,-290.0,-322.0
31829,-200.0,-214.0
31830,-196.0,-141.0
31831,-159.0,-273.0
31832,-277.0,-258.0
31833,-191.0,-216.0
31834,-126.0,-155.0
31835,-157.0,-158.0
31836,-376.0,-187.0
31837,-200.0,-280.0
31838,-273.0,-222.0
31839,-203.0,-301.0
31840,-198.0,-196.0
31841,-152.0,-268.0
31842,-246.0,-221.0
31843,-286.0,-185.0
31844,-241.0,-135.0
31845,-128.0,-198.0
31846,-112.0,-340.0
31847,-190.0,-271.0
31848,-127.0,-178.0
31849,-235.0,-329.0
31850,-490.0,-155.0
31851,-144.0,-198.0
31852,-210.0,-184.0
31853,-147.0,-244.0
31854,-277.0,-132.0
31855,-264.0,-137.0
31856,-197.0,-229.0
31857,-241.0,-215.0
31858,-214.0,-169.0
31859,-238.0,-225.0
31860,-176.0,-178.0
31861,-306.0,-310.0
31862,-325.0,-224.0
31863,-212.0,-286.0
31864,-272.0,-151.0
31865,-194.0,-151.0
31866,-229.0,-156.0
31867,-230.0,-221.0
31868,-226.0,-262.0
31869,-298.0,-180.0
31870,-423.0,-137.0
31871,-242.0,-230.0
31872,-245.0,-299.0
31873,-208.0,-396.0
31874,-261.0,-187.0
31875,-194.0,-314.0
31876,-187.0,-500.0
31877,-166.0,-120.0
31878,-183.0,-226.0
31879,-167.0,-171.0
31880,-454.0,-239.0
31881,-132.0,-500.0
31882,-158.0,-118.0
31883,-172.0,-162.0
31884,-175.0,-250.0
31885,-216.0,-223.0
31886,-479.0,-269.0
31887,-359.0,-157.0
31888,-259.0,-206.0
31889,-190.0,-308.0
31890,-256.0,-166.0
31891,-207.0,-226.0
31892,-483.0,-240.0
31893,-196.0,-222.0
31894,-224.0,-265.0
31895,-410.0,-342.0
31896,-219.0,-264.0
31897,-197.0,-257.0
31898,-231.0,-242.0
31899,-277.0,-259.0
31900,-500.0,-161.0
31901,-161.0,-154.0
31902,-204.0,-183.0
31903,-229.0,-224.0
31904,-277.0,-146.0
31905,-183.0,-287.0
31906,-216.0,-355.0
31907,-191.0,-311.0
31908,-390.0,-179.0
31909,-209.0,-282.0
31910,-336.0,-176.0
31911,-286.0,-215.0
31912,-298.0,-175.0
31913,-124.0,-500.0
31914,-194.0,-188.0
31915,-166.0,-259.0
31916,-226.0,-96.0
31917,-301.0,-176.0
31918,-211.0,-334.0
31919,-221.0,-207.0
31920,-285.0,-167.0
31921,-204.0,-152.0
31922,-201.0,-226.0
31923,-207.0,-242.0
31924,-393.0,-292.0
31925,-171.0,-500.0
31926,-276.0,-260.0
31927,-333.0,-262.0
31928,-189.0,-109.0
31929,-500.0,-146.0
31930,-271.0,-237.0
31931,-236.0,-222.0
31932,-406.0,-241.0
31933,-239.0,-199.0
31934,-266.0,-143.0
31935,-220.0,-224.0
31936,-433.0,-152.0
31937,-192.0,-118.0
31938,-260.0,-276.0
31939,-225.0,-163.0
31940,-177.0,-163.0
31941,-500.0,-173.0
31942,-281.0,-159.0
31943,-378.0,-215.0
31944,-196.0,-201.0
31945,-189.0,-125.0
31946,-209.0,-206.0
31947,-245.0,-323.0
31948,-191.0,-206.0
31949,-201.0,-173.0
31950,-184.0,-197.0
31951,-164.0,-188.0
31952,-335.0,-126.0
31953,-225.0,-189.0
31954,-170.0,-185.0
31955,-310.0,-207.0
31956,-233.0,-204.0
31957,-162.0,-221.0
31958,-249.0,-222.0
31959,-188.0,-126.0
31960,-230.0,-384.0
31961,-226.0,-201.0
31962,-177.0,-230.0
31963,-236.0,-173.0
31964,-200.0,-295.0
31965,-243.0,-155.0
31966,-185.0,-336.0
31967,-185.0,-188.0
31968,-260.0,-224.0
31969,-183.0,-269.0
31970,-220.0,-229.0
31971,-290.0,-224.0
31972,-302.0,-315.0
31973,-120.0,-301.0
31974,-227.0,-232.0
31975,-368.0,-213.0
31976,-247.0,-296.0
31977,-205.0,-184.0
31978,-320.0,-157.0
31979,-138.0,-202.0
31980,-243.0,-215.0
31981,-257.0,-175.0
31982,-236.0,-162.0
31983,-285.0,-455.0
31984,-186.0,-158.0
31985,-130.0,-500.0
31986,-122.0,-300.0
31987,-207.0,-263.0
31988,-237.0,-179.0
31989,-342.0,-261.0
31990,-158.0,-227.0
31991,-178.0,-184.0
31992,-119.0,-250.0
31993,-293.0,-187.0
31994,-185.0,-231.0
31995,-500.0,-160.0
31996,-124.0,-141.0
31997,-323.0,-149.0
31998,-243.0,-167.0
31999,-500.0,-148.0
32000,-175.0,-180.0
32001,-196.0,-168.0
32002,-286.0,-147.0
32003,-366.0,-247.0
32004,-280.0,-213.0
32005,-190.0,-182.0
32006,-254.0,-331.0
32007,-459.0,-392.0
32008,-329.0,-200.0
32009,-278.0,-152.0
32010,-500.0,-162.0
32011,-158.0,-312.0
32012,-163.0,-190.0
32013,-152.0,-500.0
32014,-214.0,-236.0
32015,-100.0,-190.0
32016,-127.0,-157.0
32017,-473.0,-178.0
32018,-236.0,-280.0
32019,-145.0,-230.0
32020,-249.0,-131.0
32021,-327.0,-381.0
32022,-150.0,-169.0
32023,-158.0,-328.0
32024,-167.0,-147.0
32025,-169.0,-166.0
32026,-220.0,-251.0
32027,-270.0,-173.0
32028,-222.0,-154.0
32029,-267.0,-258.0
32030,-158.0,-289.0
32031,-229.0,-310.0
32032,-266.0,-379.0
32033,-500.0,-160.0
32034,-260.0,-147.0
32035,-298.0,-217.0
32036,-366.0,-313.0
32037,-157.0,-185.0
32038,-173.0,-173.0
32039,-248.0,-287.0
32040,-260.0,-222.0
32041,-186.0,-178.0
32042,-177.0,-143.0
32043,-339.0,-438.0
32044,-266.0,-197.0
32045,-310.0,-162.0
32046,-171.0,-131.0
32047,-159.0,-219.0
32048,-233.0,-225.0
32049,-173.0,-125.0
32050,-153.0,-157.0
32051,-136.0,-383.0
32052,-252.0,-145.0
32053,-221.0,-230.0
32054,-327.0,-269.0
32055,-162.0,-183.0
32056,-196.0,-325.0
32057,-249.0,-144.0
32058,-361.0,-241.0
32059,-131.0,-182.0
32060,-303.0,-201.0
32061,-180.0,-213.0
32062,-198.0,-163.0
32063,-140.0,-105.0
32064,-144.0,-307.0
32065,-315.0,-205.0
32066,-146.0,-141.0
32067,-310.0,-465.0
32068,-144.0,-270.0
32069,-219.0,-165.0
32070,-227.0,-245.0
32071,-232.0,-269.0
32072,-295.0,-371.0
32073,-243.0,-233.0
32074,-141.0,-189.0
32075,-308.0,-146.0
32076,-155.0,-133.0
32077,-257.0,-216.0
32078,-174.0,-397.0
32079,-152.0,-149.0
32080,-209.0,-127.0
32081,-241.0,-125.0
32082,-190.0,-248.0
32083,-168.0,-183.0
32084,-283.0,-188.0
32085,-417.0,-147.0
32086,-306.0,-282.0
32087,-220.0,-236.0
32088,-135.0,-154.0
32089,-192.0,-238.0
32090,-295.0,-160.0
32091,-173.0,-253.0
32092,-139.0,-229.0
32093,-242.0,-167.0
32094,-234.0,-145.0
32095,-404.0,-187.0
32096,-127.0,-253.0
32097,-322.0,-144.0
32098,-217.0,-406.0
32099,-171.0,-164.0
32100,-172.0,-359.0
32101,-192.0,-255.0
32102,-444.0,-202.0
32103,-253.0,-179.0
32104,-197.0,-163.0
32105,-115.0,-173.0
32106,-478.0,-152.0
32107,-200.0,-201.0
32108,-270.0,-266.0
32109,-370.0,-239.0
32110,-230.0,-170.0
32111,-184.0,-226.0
32112,-291.0,-167.0
32113,-500.0,-219.0
32114,-148.0,-291.0
32115,-307.0,-164.0
32116,-304.0,-181.0
32117,-157.0,-308.0
32118,-289.0,-196.0
32119,-173.0,-499.0
32120,-187.0,-139.0
32121,-288.0,-129.0
32122,-213.0,-135.0
32123,-322.0,-242.0
32124,-129.0,-259.0
32125,-214.0,-137.0
32126,-210.0,-117.0
32127,-297.0,-129.0
32128,-183.0,-208.0
32129,-147.0,-200.0
32130,-105.0,-230.0
32131,-277.0,-274.0
32132,-309.0,-126.0
32133,-217.0,-270.0
32134,-233.0,-338.0
32135,-126.0,-189.0
32136,-143.0,-183.0
32137,-260.0,-253.0
32138,-182.0,-164.0
32139,-235.0,-213.0
32140,-157.0,-199.0
32141,-109.0,-134.0
32142,-213.0,-158.0
32143,-184.0,-232.0
32144,-107.0,-271.0
32145,-212.0,-208.0
32146,-231.0,-146.0
32147,-305.0,-140.0
32148,-225.0,-219.0
32149,-356.0,-125.0
32150,-164.0,-373.0
32151,-139.0,-134.0
32152,-261.0,-242.0
32153,-152.0,-163.0
32154,-176.0,-313.0
32155,-241.0,-258.0
32156,-239.0,-214.0
32157,-224.0,-265.0
32158,-194.0,-172.0
32159,-238.0,-158.0
32160,-171.0,-147.0
32161,-192.0,-187.0
32162,-120.0,-201.0
32163,-500.0,-192.0
32164,-176.0,-330.0
32165,-140.0,-191.0
32166,-137.0,-240.0
32167,-209.0,-257.0
32168,-319.0,-212.0
32169,-157.0,-287.0
32170,-248.0,-200.0
32171,-339.0,-157.0
32172,-153.0,-153.0
32173,-276.0,-173.0
32174,-198.0,-340.0
32175,-251.0,-247.0
32176,-333.0,-172.0
32177,-242.0,-402.0
32178,-249.0,-220.0
32179,-184.0,-142.0
32180,-324.0,-216.0
32181,-167.0,-267.0
32182,-298.0,-193.0
32183,-316.0,-336.0
32184,-227.0,-139.0
32185,-184.0,-356.0
32186,-189.0,-225.0
32187,-175.0,-164.0
32188,-232.0,-175.0
32189,-490.0,-334.0
32190,-136.0,-156.0
32191,-400.0,-146.0
32192,-161.0,-210.0
32193,-280.0,-142.0
32194,-182.0,-191.0
32195,-178.0,-96.0
32196,-191.0,-155.0
32197,-248.0,-225.0
32198,-180.0,-245.0
32199,-267.0,-147.0
32200,-380.0,-253.0
32201,-205.0,-171.0
32202,-195.0,-132.0
32203,-241.0,-225.0
32204,-145.0,-223.0
32205,-163.0,-134.0
32206,-222.0,-304.0
32207,-167.0,-162.0
32208,-168.0,-267.0
32209,-137.0,-225.0
32210,-154.0,-261.0
32211,-384.0,-200.0
32212,-160.0,-193.0
32213,-222.0,-151.0
32214,-161.0,-166.0
32215,-251.0,-165.0
32216,-187.0,-152.0
32217,-174.0,-343.0
32218,-218.0,-196.0
32219,-216.0,-210.0
32220,-348.0,-203.0
32221,-146.0,-134.0
32222,-214.0,-306.0
32223,-344.0,-229.0
32224,-475.0,-349.0
32225,-366.0,-270.0
32226,-168.0,-175.0
32227,-271.0,-324.0
32228,-387.0,-217.0
32229,-139.0,-247.0
32230,-213.0,-500.0
32231,-175.0,-150.0
32232,-209.0,-241.0
32233,-230.0,-417.0
32234,-201.0,-137.0
32235,-197.0,-124.0
32236,-277.0,-201.0
32237,-195.0,-204.0
32238,-317.0,-163.0
32239,-235.0,-206.0
32240,-284.0,-180.0
32241,-460.0,-146.0
32242,-311.0,-165.0
32243,-158.0,-171.0
32244,-196.0,-184.0
32245,-191.0,-295.0
32246,-212.0,-181.0
32247,-184.0,-105.0
32248,-202.0,-189.0
32249,-143.0,-160.0
32250,-314.0,-159.0
32251,-500.0,-127.0
32252,-261.0,-145.0
32253,-244.0,-290.0
32254,-191.0,-176.0
32255,-196.0,-205.0
32256,-119.0,-249.0
32257,-256.0,-148.0
32258,-249.0,-131.0
32259,-235.0,-205.0
32260,-136.0,-180.0
32261,-219.0,-169.0
32262,-281.0,-500.0
32263,-348.0,-192.0
32264,-134.0,-213.0
32265,-199.0,-171.0
32266,-223.0,-223.0
32267,-202.0,-350.0
32268,-216.0,-129.0
32269,-401.0,-329.0
32270,-262.0,-209.0
32271,-181.0,-158.0
32272,-141.0,-147.0
32273,-290.0,-96.0
32274,-239.0,-116.0
32275,-231.0,-188.0
32276,-138.0,-232.0
32277,-379.0,-222.0
32278,-207.0,-189.0
32279,-367.0,-199.0
32280,-135.0,-164.0
32281,-178.0,-192.0
32282,-207.0,-175.0
32283,-144.0,-138.0
32284,-228.0,-127.0
32285,-183.0,-255.0
32286,-210.0,-160.0
32287,-233.0,-258.0
32288,-206.0,-152.0
32289,-166.0,-160.0
32290,-216.0,-138.0
32291,-359.0,-142.0
32292,-280.0,-201.0
32293,-181.0,-134.0
32294,-271.0,-224.0
32295,-266.0,-173.0
32296,-212.0,-207.0
32297,-265.0,-181.0
32298,-207.0,-273.0
32299,-221.0,-161.0
32300,-298.0,-137.0
32301,-251.0,-230.0
32302,-362.0,-238.0
32303,-232.0,-213.0
32304,-259.0,-346.0
32305,-158.0,-173.0
32306,-198.0,-276.0
32307,-291.0,-305.0
32308,-237.0,-500.0
32309,-186.0,-347.0
32310,-170.0,-271.0
32311,-252.0,-202.0
32312,-181.0,-167.0
32313,-258.0,-235.0
32314,-198.0,-191.0
32315,-153.0,-218.0
32316,-377.0,-160.0
32317,-351.0,-142.0
32318,-237.0,-216.0
32319,-216.0,-259.0
32320,-117.0,-168.0
32321,-118.0,-146.0
32322,-181.0,-201.0
32323,-209.0,-192.0
32324,-183.0,-233.0
32325,-161.0,-214.0
32326,-500.0,-193.0
32327,-228.0,-157.0
32328,-197.0,-360.0
32329,-259.0,-199.0
32330,-197.0,-255.0
32331,-235.0,-179.0
32332,-142.0,-327.0
32333,-242.0,-134.0
32334,-322.0,-133.0
32335,-264.0,-121.0
32336,-197.0,-254.0
32337,-404.0,-175.0
32338,-306.0,-254.0
32339,-183.0,-156.0
32340,-158.0,-164.0
32341,-162.0,-291.0
32342,-129.0,-154.0
32343,-228.0,-232.0
32344,-124.0,-371.0
32345,-236.0,-180.0
32346,-167.0,-160.0
32347,-172.0,-167.0
32348,-500.0,-160.0
32349,-263.0,-202.0
32350,-237.0,-220.0
32351,-205.0,-197.0
32352,-113.0,-158.0
32353,-187.0,-220.0
32354,-326.0,-277.0
32355,-355.0,-281.0
32356,-202.0,-182.0
32357,-320.0,-271.0
32358,-179.0,-245.0
32359,-222.0,-126.0
32360,-186.0,-204.0
32361,-187.0,-194.0
32362,-324.0,-202.0
32363,-376.0,-287.0
32364,-251.0,-139.0
32365,-302.0,-146.0
32366,-234.0,-272.0
