episode,q_learning,sarsa
42549,-278.0,-150.0
42550,-216.0,-170.0
42551,-192.0,-208.0
42552,-279.0,-161.0
42553,-234.0,-240.0
42554,-252.0,-240.0
42555,-486.0,-338.0
42556,-182.0,-173.0
42557,-195.0,-202.0
42558,-259.0,-224.0
42559,-218.0,-264.0
42560,-317.0,-136.0
42561,-307.0,-323.0
42562,-234.0,-304.0
42563,-391.0,-400.0
42564,-304.0,-500.0
42565,-500.0,-491.0
42566,-201.0,-220.0
42567,-233.0,-114.0
42568,-132.0,-447.0
42569,-386.0,-219.0
42570,-395.0,-302.0
42571,-145.0,-192.0
42572,-233.0,-152.0
42573,-264.0,-254.0
42574,-216.0,-314.0
42575,-215.0,-176.0
42576,-389.0,-416.0
42577,-288.0,-144.0
42578,-292.0,-156.0
42579,-185.0,-331.0
42580,-212.0,-180.0
42581,-207.0,-281.0
42582,-211.0,-207.0
42583,-368.0,-244.0
42584,-267.0,-211.0
42585,-229.0,-284.0
42586,-239.0,-178.0
42587,-304.0,-266.0
42588,-314.0,-246.0
42589,-288.0,-215.0
42590,-252.0,-258.0
42591,-191.0,-181.0
42592,-134.0,-183.0
42593,-183.0,-344.0
42594,-268.0,-245.0
42595,-325.0,-312.0
42596,-218.0,-169.0
42597,-288.0,-267.0
42598,-215.0,-432.0
42599,-123.0,-212.0
42600,-186.0,-283.0
42601,-229.0,-197.0
42602,-270.0,-237.0
42603,-202.0,-194.0
42604,-363.0,-188.0
42605,-253.0,-316.0
42606,-256.0,-147.0
42607,-176.0,-244.0
42608,-168.0,-500.0
42609,-267.0,-248.0
42610,-216.0,-185.0
42611,-308.0,-189.0
42612,-315.0,-186.0
42613,-211.0,-259.0
42614,-437.0,-193.0
42615,-306.0,-335.0
42616,-215.0,-320.0
42617,-250.0,-301.0
42618,-166.0,-377.0
42619,-264.0,-162.0
42620,-256.0,-255.0
42621,-310.0,-164.0
42622,-205.0,-181.0
42623,-256.0,-180.0
42624,-272.0,-215.0
42625,-312.0,-334.0
42626,-187.0,-484.0
42627,-245.0,-272.0
42628,-136.0,-143.0
42629,-321.0,-134.0
42630,-167.0,-260.0
42631,-109.0,-199.0
42632,-124.0,-222.0
42633,-224.0,-202.0
42634,-326.0,-214.0
42635,-156.0,-239.0
42636,-249.0,-364.0
42637,-287.0,-329.0
42638,-334.0,-173.0
42639,-179.0,-240.0
42640,-243.0,-173.0
42641,-261.0,-185.0
42642,-215.0,-355.0
42643,-194.0,-212.0
42644,-346.0,-178.0
42645,-166.0,-128.0
42646,-187.0,-239.0
42647,-304.0,-156.0
42648,-142.0,-190.0
42649,-400.0,-191.0
42650,-227.0,-171.0
42651,-181.0,-196.0
42652,-143.0,-437.0
42653,-216.0,-436.0
42654,-155.0,-188.0
42655,-294.0,-158.0
42656,-215.0,-196.0
42657,-433.0,-180.0
42658,-361.0,-402.0
42659,-250.0,-192.0
42660,-148.0,-266.0
42661,-246.0,-200.0
42662,-169.0,-177.0
42663,-267.0,-356.0
42664,-181.0,-236.0
42665,-189.0,-267.0
42666,-351.0,-166.0
42667,-175.0,-248.0
42668,-224.0,-250.0
42669,-365.0,-232.0
42670,-152.0,-164.0
42671,-188.0,-195.0
42672,-336.0,-428.0
42673,-300.0,-258.0
42674,-194.0,-141.0
42675,-243.0,-204.0
42676,-358.0,-234.0
42677,-228.0,-159.0
42678,-219.0,-301.0
42679,-291.0,-244.0
42680,-500.0,-166.0
42681,-230.0,-217.0
42682,-208.0,-240.0
42683,-363.0,-219.0
42684,-405.0,-129.0
42685,-500.0,-173.0
42686,-301.0,-206.0
42687,-190.0,-194.0
42688,-177.0,-191.0
42689,-212.0,-165.0
42690,-254.0,-218.0
42691,-207.0,-133.0
42692,-284.0,-183.0
42693,-117.0,-130.0
42694,-500.0,-213.0
42695,-310.0,-217.0
42696,-219.0,-231.0
42697,-163.0,-191.0
42698,-357.0,-324.0
42699,-403.0,-170.0
42700,-276.0,-209.0
42701,-307.0,-266.0
42702,-306.0,-198.0
42703,-315.0,-244.0
42704,-377.0,-291.0
42705,-269.0,-188.0
42706,-274.0,-311.0
42707,-189.0,-259.0
42708,-462.0,-188.0
42709,-220.0,-169.0
42710,-213.0,-161.0
42711,-300.0,-232.0
42712,-342.0,-200.0
42713,-164.0,-252.0
42714,-225.0,-163.0
42715,-441.0,-386.0
42716,-297.0,-200.0
42717,-500.0,-220.0
42718,-224.0,-266.0
42719,-435.0,-423.0
42720,-182.0,-248.0
42721,-353.0,-163.0
42722,-500.0,-168.0
42723,-375.0,-182.0
42724,-129.0,-358.0
42725,-334.0,-310.0
42726,-211.0,-259.0
42727,-230.0,-240.0
42728,-500.0,-240.0
42729,-305.0,-177.0
42730,-264.0,-172.0
42731,-242.0,-295.0
42732,-280.0,-249.0
42733,-192.0,-182.0
42734,-258.0,-149.0
42735,-351.0,-260.0
42736,-341.0,-130.0
42737,-235.0,-168.0
42738,-243.0,-214.0
42739,-207.0,-159.0
42740,-335.0,-190.0
42741,-161.0,-197.0
42742,-274.0,-184.0
42743,-177.0,-216.0
42744,-369.0,-252.0
42745,-243.0,-198.0
42746,-285.0,-200.0
42747,-214.0,-310.0
42748,-329.0,-197.0
42749,-193.0,-218.0
42750,-238.0,-239.0
42751,-205.0,-188.0
42752,-316.0,-218.0
42753,-177.0,-200.0
42754,-176.0,-239.0
42755,-415.0,-248.0
42756,-386.0,-173.0
42757,-207.0,-193.0
42758,-500.0,-204.0
42759,-201.0,-285.0
42760,-316.0,-220.0
42761,-203.0,-252.0
42762,-147.0,-343.0
42763,-427.0,-225.0
42764,-500.0,-145.0
42765,-246.0,-284.0
42766,-177.0,-175.0
42767,-292.0,-243.0
42768,-223.0,-172.0
42769,-233.0,-159.0
42770,-298.0,-369.0
42771,-393.0,-155.0
42772,-352.0,-222.0
42773,-264.0,-157.0
42774,-231.0,-236.0
42775,-223.0,-399.0
42776,-253.0,-248.0
42777,-361.0,-200.0
42778,-288.0,-282.0
42779,-500.0,-194.0
42780,-355.0,-235.0
42781,-255.0,-155.0
42782,-191.0,-232.0
42783,-419.0,-219.0
42784,-196.0,-143.0
42785,-285.0,-245.0
42786,-216.0,-249.0
42787,-304.0,-371.0
42788,-260.0,-222.0
42789,-419.0,-241.0
42790,-333.0,-134.0
42791,-285.0,-138.0
42792,-253.0,-426.0
42793,-281.0,-270.0
42794,-397.0,-380.0
42795,-293.0,-266.0
42796,-198.0,-126.0
42797,-237.0,-326.0
42798,-270.0,-329.0
42799,-140.0,-377.0
42800,-219.0,-198.0
42801,-215.0,-443.0
42802,-191.0,-190.0
42803,-342.0,-240.0
42804,-402.0,-183.0
42805,-402.0,-185.0
42806,-148.0,-334.0
42807,-290.0,-193.0
42808,-167.0,-174.0
42809,-354.0,-251.0
42810,-319.0,-223.0
42811,-229.0,-254.0
42812,-210.0,-234.0
42813,-333.0,-230.0
42814,-417.0,-216.0
42815,-285.0,-248.0
42816,-173.0,-248.0
42817,-297.0,-152.0
42818,-475.0,-229.0
42819,-249.0,-203.0
42820,-170.0,-145.0
42821,-267.0,-209.0
42822,-303.0,-280.0
42823,-327.0,-237.0
42824,-275.0,-157.0
42825,-210.0,-202.0
42826,-190.0,-156.0
42827,-272.0,-307.0
42828,-198.0,-163.0
42829,-137.0,-201.0
42830,-417.0,-133.0
42831,-204.0,-142.0
42832,-233.0,-225.0
42833,-469.0,-407.0
42834,-167.0,-290.0
42835,-199.0,-189.0
42836,-222.0,-364.0
42837,-190.0,-195.0
42838,-249.0,-227.0
42839,-198.0,-163.0
42840,-211.0,-197.0
42841,-129.0,-256.0
42842,-255.0,-184.0
42843,-213.0,-278.0
42844,-500.0,-320.0
42845,-166.0,-165.0
42846,-153.0,-220.0
42847,-354.0,-261.0
42848,-152.0,-228.0
42849,-141.0,-168.0
42850,-211.0,-217.0
42851,-236.0,-182.0
42852,-168.0,-243.0
42853,-453.0,-264.0
42854,-177.0,-237.0
42855,-113.0,-197.0
42856,-414.0,-189.0
42857,-334.0,-274.0
42858,-310.0,-174.0
42859,-185.0,-176.0
42860,-268.0,-230.0
42861,-357.0,-309.0
42862,-265.0,-203.0
42863,-435.0,-377.0
42864,-360.0,-224.0
42865,-282.0,-314.0
42866,-231.0,-194.0
42867,-203.0,-212.0
42868,-406.0,-384.0
42869,-233.0,-399.0
42870,-451.0,-401.0
42871,-264.0,-241.0
42872,-438.0,-303.0
42873,-335.0,-270.0
42874,-176.0,-315.0
42875,-209.0,-261.0
42876,-280.0,-236.0
42877,-322.0,-143.0
42878,-481.0,-195.0
42879,-237.0,-204.0
42880,-361.0,-200.0
42881,-200.0,-181.0
42882,-500.0,-244.0
42883,-197.0,-242.0
42884,-245.0,-437.0
42885,-360.0,-240.0
42886,-309.0,-160.0
42887,-388.0,-260.0
42888,-295.0,-199.0
42889,-458.0,-169.0
42890,-334.0,-116.0
42891,-125.0,-500.0
42892,-310.0,-500.0
42893,-380.0,-312.0
42894,-500.0,-250.0
42895,-237.0,-189.0
42896,-372.0,-157.0
42897,-500.0,-201.0
42898,-218.0,-232.0
42899,-500.0,-349.0
42900,-127.0,-259.0
42901,-262.0,-243.0
42902,-238.0,-182.0
42903,-500.0,-213.0
42904,-194.0,-206.0
42905,-192.0,-252.0
42906,-213.0,-260.0
42907,-212.0,-288.0
42908,-297.0,-227.0
42909,-323.0,-212.0
42910,-427.0,-207.0
42911,-241.0,-175.0
42912,-188.0,-185.0
42913,-249.0,-219.0
42914,-193.0,-176.0
42915,-237.0,-186.0
42916,-336.0,-215.0
42917,-203.0,-299.0
42918,-271.0,-190.0
42919,-353.0,-264.0
42920,-291.0,-179.0
42921,-167.0,-206.0
42922,-358.0,-211.0
42923,-254.0,-222.0
42924,-334.0,-200.0
42925,-375.0,-279.0
42926,-206.0,-182.0
42927,-259.0,-202.0
42928,-217.0,-254.0
42929,-174.0,-208.0
42930,-221.0,-216.0
42931,-500.0,-159.0
42932,-422.0,-251.0
42933,-392.0,-190.0
42934,-328.0,-304.0
42935,-250.0,-185.0
42936,-211.0,-303.0
42937,-235.0,-207.0
42938,-165.0,-213.0
42939,-314.0,-286.0
42940,-236.0,-196.0
42941,-211.0,-156.0
42942,-330.0,-392.0
42943,-232.0,-241.0
42944,-276.0,-297.0
42945,-274.0,-224.0
42946,-242.0,-196.0
42947,-191.0,-144.0
42948,-232.0,-166.0
42949,-289.0,-248.0
42950,-249.0,-230.0
42951,-268.0,-120.0
42952,-201.0,-180.0
42953,-167.0,-323.0
42954,-202.0,-312.0
42955,-360.0,-225.0
42956,-312.0,-273.0
42957,-328.0,-149.0
42958,-315.0,-246.0
42959,-174.0,-284.0
42960,-331.0,-262.0
42961,-190.0,-175.0
42962,-222.0,-180.0
42963,-393.0,-203.0
42964,-191.0,-238.0
42965,-297.0,-265.0
42966,-265.0,-181.0
42967,-290.0,-166.0
42968,-500.0,-243.0
42969,-171.0,-253.0
42970,-152.0,-156.0
42971,-206.0,-208.0
42972,-432.0,-221.0
42973,-500.0,-188.0
42974,-183.0,-186.0
42975,-280.0,-129.0
42976,-493.0,-142.0
42977,-251.0,-189.0
42978,-222.0,-190.0
42979,-170.0,-179.0
42980,-212.0,-206.0
42981,-483.0,-163.0
42982,-273.0,-163.0
42983,-251.0,-167.0
42984,-343.0,-410.0
42985,-228.0,-191.0
42986,-167.0,-238.0
42987,-286.0,-234.0
42988,-203.0,-258.0
42989,-239.0,-246.0
42990,-248.0,-493.0
42991,-315.0,-249.0
42992,-297.0,-168.0
42993,-215.0,-180.0
42994,-165.0,-225.0
42995,-286.0,-310.0
42996,-319.0,-159.0
42997,-260.0,-199.0
42998,-314.0,-172.0
42999,-181.0,-154.0
43000,-296.0,-226.0
43001,-182.0,-159.0
43002,-184.0,-230.0
43003,-406.0,-195.0
43004,-205.0,-333.0
43005,-278.0,-157.0
43006,-203.0,-124.0
43007,-224.0,-243.0
43008,-224.0,-206.0
43009,-285.0,-441.0
43010,-344.0,-156.0
43011,-178.0,-401.0
43012,-205.0,-415.0
43013,-240.0,-402.0
43014,-274.0,-216.0
43015,-234.0,-207.0
43016,-214.0,-166.0
43017,-303.0,-152.0
43018,-198.0,-257.0
43019,-340.0,-295.0
43020,-268.0,-204.0
43021,-219.0,-309.0
43022,-271.0,-379.0
43023,-227.0,-171.0
43024,-311.0,-190.0
43025,-290.0,-153.0
43026,-193.0,-278.0
43027,-190.0,-262.0
43028,-210.0,-297.0
43029,-264.0,-149.0
43030,-264.0,-144.0
43031,-352.0,-214.0
43032,-290.0,-274.0
43033,-289.0,-178.0
43034,-210.0,-295.0
43035,-421.0,-259.0
43036,-274.0,-192.0
43037,-200.0,-234.0
43038,-323.0,-162.0
43039,-333.0,-202.0
43040,-180.0,-154.0
43041,-330.0,-232.0
43042,-365.0,-192.0
43043,-390.0,-314.0
43044,-167.0,-130.0
43045,-161.0,-151.0
43046,-293.0,-194.0
43047,-210.0,-197.0
43048,-210.0,-500.0
43049,-237.0,-154.0
43050,-208.0,-300.0
43051,-303.0,-199.0
43052,-175.0,-222.0
43053,-130.0,-160.0
43054,-129.0,-210.0
43055,-339.0,-183.0
43056,-314.0,-171.0
43057,-382.0,-220.0
43058,-295.0,-173.0
43059,-218.0,-195.0
43060,-297.0,-149.0
43061,-282.0,-155.0
43062,-195.0,-132.0
43063,-210.0,-207.0
43064,-206.0,-230.0
43065,-205.0,-124.0
43066,-228.0,-148.0
43067,-279.0,-177.0
43068,-189.0,-136.0
43069,-296.0,-262.0
43070,-500.0,-183.0
43071,-308.0,-139.0
43072,-241.0,-202.0
43073,-179.0,-370.0
43074,-244.0,-206.0
43075,-448.0,-149.0
43076,-235.0,-165.0
43077,-240.0,-146.0
43078,-292.0,-145.0
43079,-190.0,-199.0
43080,-226.0,-150.0
43081,-159.0,-187.0
43082,-276.0,-159.0
43083,-347.0,-150.0
43084,-244.0,-198.0
43085,-234.0,-183.0
43086,-299.0,-493.0
43087,-256.0,-209.0
43088,-342.0,-244.0
43089,-381.0,-247.0
43090,-268.0,-213.0
43091,-181.0,-203.0
43092,-187.0,-202.0
43093,-256.0,-208.0
43094,-500.0,-177.0
43095,-244.0,-157.0
43096,-174.0,-195.0
43097,-267.0,-138.0
43098,-400.0,-156.0
43099,-342.0,-170.0
43100,-222.0,-172.0
43101,-249.0,-183.0
43102,-185.0,-326.0
43103,-257.0,-211.0
43104,-188.0,-250.0
43105,-251.0,-174.0
43106,-265.0,-164.0
43107,-179.0,-275.0
43108,-182.0,-248.0
43109,-182.0,-134.0
43110,-307.0,-169.0
43111,-205.0,-228.0
43112,-185.0,-222.0
43113,-191.0,-170.0
43114,-162.0,-217.0
43115,-354.0,-204.0
43116,-424.0,-273.0
43117,-234.0,-268.0
43118,-198.0,-206.0
43119,-267.0,-291.0
43120,-272.0,-361.0
43121,-171.0,-179.0
43122,-393.0,-306.0
43123,-271.0,-143.0
43124,-335.0,-175.0
43125,-340.0,-241.0
43126,-167.0,-199.0
43127,-166.0,-392.0
43128,-170.0,-228.0
43129,-363.0,-266.0
43130,-201.0,-180.0
43131,-223.0,-127.0
43132,-357.0,-399.0
43133,-291.0,-134.0
43134,-215.0,-126.0
43135,-267.0,-126.0
43136,-250.0,-202.0
43137,-286.0,-174.0
43138,-327.0,-281.0
43139,-165.0,-346.0
43140,-127.0,-283.0
43141,-372.0,-376.0
43142,-252.0,-117.0
43143,-194.0,-165.0
43144,-211.0,-275.0
43145,-381.0,-247.0
43146,-229.0,-120.0
43147,-462.0,-281.0
43148,-296.0,-225.0
43149,-172.0,-180.0
43150,-212.0,-191.0
43151,-196.0,-205.0
43152,-500.0,-165.0
43153,-265.0,-204.0
43154,-198.0,-301.0
43155,-347.0,-358.0
43156,-262.0,-245.0
43157,-500.0,-222.0
43158,-168.0,-192.0
43159,-252.0,-167.0
43160,-146.0,-179.0
43161,-238.0,-219.0
43162,-216.0,-183.0
43163,-201.0,-198.0
43164,-165.0,-173.0
43165,-187.0,-199.0
43166,-362.0,-170.0
43167,-230.0,-198.0
43168,-299.0,-282.0
43169,-186.0,-202.0
43170,-219.0,-214.0
43171,-238.0,-198.0
43172,-182.0,-268.0
43173,-193.0,-257.0
43174,-278.0,-278.0
43175,-296.0,-251.0
43176,-192.0,-201.0
43177,-250.0,-274.0
43178,-204.0,-181.0
43179,-297.0,-165.0
43180,-203.0,-249.0
43181,-334.0,-260.0
43182,-143.0,-209.0
43183,-322.0,-197.0
43184,-326.0,-191.0
43185,-190.0,-170.0
43186,-248.0,-226.0
43187,-213.0,-274.0
43188,-196.0,-166.0
43189,-160.0,-205.0
43190,-193.0,-214.0
43191,-377.0,-171.0
43192,-176.0,-267.0
43193,-372.0,-223.0
43194,-206.0,-177.0
43195,-365.0,-207.0
43196,-365.0,-194.0
43197,-241.0,-158.0
43198,-300.0,-201.0
43199,-427.0,-178.0
43200,-184.0,-151.0
43201,-176.0,-170.0
43202,-211.0,-243.0
43203,-213.0,-230.0
43204,-139.0,-359.0
43205,-199.0,-294.0
43206,-212.0,-129.0
43207,-328.0,-340.0
43208,-423.0,-142.0
43209,-344.0,-186.0
43210,-157.0,-345.0
43211,-282.0,-229.0
43212,-176.0,-299.0
43213,-275.0,-227.0
43214,-228.0,-210.0
43215,-218.0,-135.0
43216,-166.0,-171.0
43217,-181.0,-185.0
43218,-191.0,-171.0
43219,-225.0,-200.0
43220,-160.0,-247.0
43221,-253.0,-255.0
43222,-193.0,-191.0
43223,-197.0,-219.0
43224,-228.0,-243.0
43225,-254.0,-348.0
43226,-230.0,-254.0
43227,-264.0,-181.0
43228,-371.0,-192.0
43229,-332.0,-396.0
43230,-329.0,-258.0
43231,-189.0,-153.0
43232,-110.0,-422.0
43233,-326.0,-264.0
43234,-259.0,-345.0
43235,-263.0,-281.0
43236,-130.0,-143.0
43237,-200.0,-179.0
43238,-170.0,-169.0
43239,-196.0,-221.0
43240,-232.0,-105.0
43241,-172.0,-233.0
43242,-220.0,-218.0
43243,-273.0,-254.0
43244,-500.0,-228.0
43245,-187.0,-125.0
43246,-247.0,-293.0
43247,-250.0,-122.0
43248,-215.0,-189.0
43249,-254.0,-178.0
43250,-206.0,-205.0
43251,-206.0,-209.0
43252,-203.0,-232.0
43253,-184.0,-190.0
43254,-210.0,-277.0
43255,-194.0,-196.0
43256,-190.0,-191.0
43257,-197.0,-169.0
43258,-311.0,-166.0
43259,-371.0,-261.0
43260,-343.0,-270.0
43261,-211.0,-200.0
43262,-474.0,-218.0
43263,-283.0,-212.0
43264,-250.0,-169.0
43265,-214.0,-200.0
43266,-203.0,-249.0
43267,-196.0,-222.0
43268,-145.0,-199.0
43269,-260.0,-197.0
43270,-146.0,-148.0
43271,-212.0,-93.0
43272,-186.0,-133.0
43273,-285.0,-149.0
43274,-187.0,-159.0
43275,-408.0,-161.0
43276,-273.0,-191.0
43277,-217.0,-179.0
43278,-258.0,-124.0
43279,-160.0,-500.0
43280,-184.0,-243.0
43281,-427.0,-408.0
43282,-312.0,-210.0
43283,-259.0,-216.0
43284,-251.0,-210.0
43285,-219.0,-288.0
43286,-417.0,-223.0
43287,-157.0,-298.0
43288,-379.0,-155.0
43289,-227.0,-238.0
43290,-303.0,-160.0
43291,-187.0,-242.0
43292,-222.0,-145.0
43293,-372.0,-214.0
43294,-166.0,-332.0
43295,-174.0,-170.0
43296,-481.0,-250.0
43297,-278.0,-248.0
43298,-218.0,-192.0
43299,-233.0,-210.0
43300,-327.0,-335.0
43301,-221.0,-288.0
43302,-283.0,-190.0
43303,-307.0,-235.0
43304,-259.0,-157.0
43305,-186.0,-228.0
43306,-176.0,-284.0
43307,-169.0,-169.0
43308,-472.0,-174.0
43309,-249.0,-133.0
43310,-222.0,-249.0
43311,-293.0,-225.0
43312,-164.0,-243.0
43313,-317.0,-304.0
43314,-278.0,-228.0
43315,-479.0,-240.0
43316,-187.0,-250.0
43317,-252.0,-302.0
43318,-263.0,-224.0
43319,-276.0,-264.0
43320,-276.0,-192.0
43321,-240.0,-317.0
43322,-352.0,-255.0
43323,-220.0,-334.0
43324,-183.0,-226.0
43325,-242.0,-228.0
43326,-277.0,-182.0
43327,-328.0,-143.0
43328,-284.0,-113.0
43329,-333.0,-145.0
43330,-267.0,-230.0
43331,-155.0,-126.0
43332,-335.0,-283.0
43333,-408.0,-179.0
43334,-500.0,-167.0
43335,-203.0,-146.0
43336,-235.0,-123.0
43337,-176.0,-175.0
43338,-211.0,-232.0
43339,-187.0,-355.0
43340,-396.0,-206.0
43341,-313.0,-227.0
43342,-500.0,-189.0
43343,-293.0,-253.0
43344,-327.0,-153.0
43345,-241.0,-203.0
43346,-290.0,-156.0
43347,-321.0,-180.0
43348,-209.0,-267.0
43349,-256.0,-353.0
43350,-316.0,-228.0
43351,-264.0,-204.0
43352,-458.0,-125.0
43353,-154.0,-161.0
43354,-405.0,-178.0
43355,-264.0,-282.0
43356,-441.0,-175.0
43357,-217.0,-227.0
43358,-214.0,-309.0
43359,-419.0,-344.0
43360,-276.0,-187.0
43361,-414.0,-219.0
43362,-272.0,-247.0
43363,-206.0,-152.0
43364,-194.0,-188.0
43365,-262.0,-160.0
43366,-170.0,-181.0
43367,-379.0,-202.0
43368,-169.0,-99.0
43369,-171.0,-156.0
43370,-263.0,-146.0
43371,-188.0,-154.0
43372,-388.0,-201.0
43373,-217.0,-240.0
43374,-198.0,-231.0
43375,-190.0,-159.0
43376,-203.0,-208.0
43377,-244.0,-287.0
43378,-315.0,-338.0
43379,-368.0,-252.0
43380,-364.0,-257.0
43381,-349.0,-254.0
43382,-500.0,-201.0
43383,-335.0,-163.0
43384,-322.0,-212.0
43385,-211.0,-148.0
43386,-143.0,-270.0
43387,-220.0,-167.0
43388,-286.0,-248.0
43389,-201.0,-280.0
43390,-394.0,-178.0
43391,-156.0,-406.0
43392,-172.0,-272.0
43393,-239.0,-298.0
43394,-417.0,-240.0
43395,-280.0,-187.0
43396,-155.0,-254.0
43397,-199.0,-216.0
43398,-192.0,-156.0
43399,-205.0,-242.0
43400,-228.0,-350.0
43401,-191.0,-221.0
43402,-201.0,-152.0
43403,-280.0,-143.0
43404,-236.0,-238.0
43405,-191.0,-162.0
43406,-375.0,-204.0
43407,-341.0,-228.0
43408,-204.0,-292.0
43409,-165.0,-356.0
43410,-227.0,-165.0
43411,-447.0,-164.0
43412,-184.0,-168.0
43413,-234.0,-217.0
43414,-337.0,-273.0
43415,-190.0,-153.0
43416,-190.0,-219.0
43417,-274.0,-216.0
43418,-339.0,-356.0
43419,-202.0,-268.0
43420,-249.0,-163.0
43421,-280.0,-403.0
43422,-245.0,-264.0
43423,-399.0,-273.0
43424,-217.0,-272.0
43425,-434.0,-124.0
43426,-500.0,-167.0
43427,-210.0,-275.0
43428,-424.0,-146.0
43429,-250.0,-184.0
43430,-379.0,-183.0
43431,-169.0,-214.0
43432,-324.0,-276.0
43433,-202.0,-156.0
43434,-186.0,-208.0
43435,-199.0,-206.0
43436,-338.0,-244.0
43437,-339.0,-184.0
43438,-234.0,-168.0
43439,-212.0,-241.0
43440,-171.0,-119.0
43441,-285.0,-303.0
43442,-184.0,-186.0
43443,-374.0,-200.0
43444,-222.0,-221.0
43445,-327.0,-214.0
43446,-286.0,-206.0
43447,-173.0,-227.0
43448,-500.0,-126.0
43449,-254.0,-159.0
43450,-218.0,-437.0
43451,-165.0,-189.0
43452,-168.0,-170.0
43453,-191.0,-266.0
43454,-446.0,-177.0
43455,-199.0,-164.0
43456,-237.0,-140.0
43457,-198.0,-167.0
43458,-165.0,-185.0
43459,-224.0,-379.0
43460,-193.0,-219.0
43461,-230.0,-224.0
43462,-209.0,-216.0
43463,-272.0,-159.0
43464,-247.0,-161.0
43465,-173.0,-175.0
43466,-258.0,-235.0
43467,-146.0,-149.0
43468,-171.0,-275.0
43469,-374.0,-231.0
43470,-297.0,-213.0
43471,-192.0,-192.0
43472,-283.0,-170.0
43473,-261.0,-415.0
43474,-274.0,-146.0
43475,-299.0,-136.0
43476,-239.0,-219.0
43477,-255.0,-260.0
43478,-279.0,-144.0
43479,-199.0,-156.0
43480,-185.0,-301.0
43481,-259.0,-207.0
43482,-149.0,-189.0
43483,-302.0,-225.0
43484,-353.0,-173.0
43485,-280.0,-192.0
43486,-165.0,-315.0
43487,-159.0,-246.0
43488,-279.0,-216.0
43489,-162.0,-233.0
43490,-284.0,-203.0
43491,-200.0,-165.0
43492,-289.0,-220.0
43493,-191.0,-310.0
43494,-301.0,-154.0
43495,-439.0,-284.0
43496,-190.0,-130.0
43497,-233.0,-181.0
43498,-231.0,-204.0
43499,-220.0,-243.0
43500,-248.0,-261.0
43501,-230.0,-215.0
43502,-219.0,-163.0
43503,-221.0,-293.0
43504,-204.0,-172.0
43505,-266.0,-323.0
43506,-303.0,-238.0
43507,-196.0,-248.0
43508,-294.0,-185.0
43509,-204.0,-165.0
43510,-232.0,-185.0
43511,-224.0,-213.0
43512,-177.0,-144.0
43513,-253.0,-226.0
43514,-241.0,-219.0
43515,-500.0,-174.0
43516,-389.0,-251.0
43517,-306.0,-185.0
43518,-204.0,-131.0
43519,-242.0,-161.0
43520,-159.0,-179.0
43521,-149.0,-169.0
43522,-228.0,-164.0
43523,-206.0,-206.0
43524,-346.0,-261.0
43525,-141.0,-169.0
43526,-157.0,-205.0
43527,-155.0,-253.0
43528,-193.0,-148.0
43529,-219.0,-150.0
43530,-296.0,-227.0
43531,-355.0,-185.0
43532,-218.0,-305.0
43533,-194.0,-122.0
43534,-235.0,-224.0
43535,-126.0,-148.0
43536,-231.0,-352.0
43537,-165.0,-205.0
43538,-272.0,-267.0
43539,-332.0,-229.0
43540,-304.0,-420.0
43541,-290.0,-149.0
43542,-227.0,-288.0
43543,-356.0,-157.0
43544,-180.0,-180.0
43545,-329.0,-178.0
43546,-133.0,-217.0
43547,-270.0,-291.0
43548,-250.0,-323.0
43549,-235.0,-188.0
43550,-238.0,-330.0
43551,-282.0,-266.0
43552,-298.0,-266.0
43553,-265.0,-292.0
43554,-234.0,-331.0
43555,-286.0,-207.0
43556,-328.0,-432.0
43557,-215.0,-192.0
43558,-278.0,-169.0
43559,-183.0,-205.0
43560,-262.0,-164.0
43561,-172.0,-222.0
43562,-286.0,-240.0
43563,-433.0,-195.0
43564,-235.0,-151.0
43565,-153.0,-236.0
43566,-315.0,-187.0
43567,-170.0,-298.0
43568,-251.0,-225.0
43569,-264.0,-267.0
43570,-245.0,-193.0
43571,-397.0,-326.0
43572,-348.0,-245.0
43573,-182.0,-160.0
43574,-264.0,-226.0
43575,-252.0,-235.0
43576,-157.0,-196.0
43577,-243.0,-213.0
43578,-216.0,-253.0
43579,-500.0,-226.0
43580,-216.0,-253.0
43581,-433.0,-180.0
43582,-273.0,-177.0
43583,-228.0,-277.0
43584,-180.0,-162.0
43585,-397.0,-147.0
43586,-217.0,-181.0
43587,-249.0,-258.0
43588,-352.0,-320.0
43589,-205.0,-226.0
43590,-246.0,-319.0
43591,-391.0,-193.0
43592,-214.0,-179.0
43593,-188.0,-427.0
43594,-332.0,-150.0
43595,-174.0,-133.0
43596,-193.0,-117.0
43597,-290.0,-230.0
43598,-297.0,-166.0
43599,-115.0,-197.0
43600,-371.0,-175.0
43601,-148.0,-269.0
43602,-210.0,-204.0
43603,-348.0,-119.0
43604,-264.0,-348.0
43605,-190.0,-174.0
43606,-239.0,-248.0
43607,-210.0,-280.0
43608,-294.0,-202.0
43609,-419.0,-158.0
43610,-330.0,-152.0
43611,-312.0,-322.0
43612,-211.0,-189.0
43613,-228.0,-169.0
43614,-348.0,-146.0
43615,-169.0,-342.0
43616,-267.0,-152.0
43617,-167.0,-158.0
43618,-311.0,-243.0
43619,-201.0,-167.0
43620,-215.0,-273.0
43621,-247.0,-215.0
43622,-208.0,-167.0
43623,-145.0,-108.0
