episode,length
54120,125
54121,158
54122,195
54123,364
54124,138
54125,152
54126,119
54127,210
54128,173
54129,148
54130,166
54131,212
54132,167
54133,234
54134,132
54135,150
54136,179
54137,172
54138,175
54139,246
54140,136
54141,177
54142,179
54143,197
54144,162
54145,108
54146,151
54147,134
54148,181
54149,195
54150,169
54151,316
54152,169
54153,240
54154,171
54155,170
54156,142
54157,156
54158,276
54159,178
54160,99
54161,202
54162,123
54163,181
54164,198
54165,233
54166,199
54167,195
54168,137
54169,213
54170,211
54171,106
54172,115
54173,151
54174,163
54175,193
54176,136
54177,204
54178,136
54179,115
54180,173
54181,145
54182,186
54183,113
54184,351
54185,114
54186,128
54187,147
54188,128
54189,190
54190,144
54191,184
54192,300
54193,295
54194,267
54195,216
54196,195
54197,196
54198,191
54199,144
54200,180
54201,153
54202,197
54203,170
54204,153
54205,113
54206,381
54207,266
54208,187
54209,165
54210,143
54211,178
54212,140
54213,180
54214,166
54215,106
54216,142
54217,135
54218,196
54219,134
54220,186
54221,156
54222,149
54223,167
54224,180
54225,148
54226,231
54227,178
54228,178
54229,122
54230,144
54231,108
54232,166
54233,500
54234,114
54235,189
54236,127
54237,119
54238,147
54239,392
54240,233
54241,144
54242,188
54243,136
54244,139
54245,107
54246,190
54247,183
54248,184
54249,159
54250,162
54251,126
54252,159
54253,155
54254,156
54255,222
54256,208
54257,139
54258,266
54259,153
54260,289
54261,165
54262,177
54263,152
54264,110
54265,186
54266,101
54267,174
54268,162
54269,142
54270,172
54271,202
54272,191
54273,155
54274,286
54275,157
54276,255
54277,170
54278,204
54279,166
54280,160
54281,188
54282,137
54283,166
54284,283
54285,289
54286,184
54287,189
54288,189
54289,99
54290,108
54291,151
54292,165
54293,138
54294,175
54295,201
54296,151
54297,182
54298,146
54299,224
54300,188
54301,244
54302,164
54303,187
54304,167
54305,184
54306,189
54307,234
54308,204
54309,290
54310,182
54311,149
54312,120
54313,369
54314,173
54315,400
54316,145
54317,145
54318,141
54319,198
54320,162
54321,252
54322,153
54323,261
54324,134
54325,171
54326,137
54327,200
54328,160
54329,404
54330,245
54331,324
54332,170
54333,133
54334,193
54335,144
54336,247
54337,110
54338,110
54339,327
54340,155
54341,133
54342,237
54343,264
54344,220
54345,145
54346,228
54347,126
54348,133
54349,161
54350,193
54351,125
54352,219
54353,154
54354,205
54355,175
54356,212
54357,169
54358,283
54359,160
54360,177
54361,160
54362,149
54363,238
54364,173
54365,132
54366,199
54367,279
54368,175
54369,285
54370,128
54371,259
54372,196
54373,152
54374,118
54375,198
54376,150
54377,156
54378,192
54379,135
54380,114
54381,201
54382,196
54383,178
54384,199
54385,156
54386,118
54387,152
54388,162
54389,226
54390,231
54391,194
54392,268
54393,277
54394,157
54395,120
54396,175
54397,496
54398,194
54399,431
54400,238
54401,138
54402,167
54403,109
54404,162
54405,233
54406,238
54407,118
54408,114
54409,214
54410,133
54411,151
54412,241
54413,125
54414,136
54415,198
54416,98
54417,174
54418,190
54419,128
54420,185
54421,182
54422,235
54423,172
54424,91
54425,156
54426,163
54427,237
54428,133
54429,249
54430,137
54431,134
54432,142
54433,126
54434,190
54435,134
54436,139
54437,266
54438,148
54439,137
54440,126
54441,188
54442,155
54443,217
54444,144
54445,169
54446,171
54447,199
54448,161
54449,141
54450,273
54451,159
54452,193
54453,170
54454,227
54455,268
54456,174
54457,114
54458,176
54459,91
54460,154
54461,246
54462,231
54463,125
54464,162
54465,127
54466,205
54467,214
54468,186
54469,213
54470,148
54471,102
54472,108
54473,172
54474,126
54475,116
54476,187
54477,131
54478,117
54479,225
54480,168
54481,229
54482,224
54483,133
54484,136
54485,173
54486,131
54487,177
54488,142
54489,131
54490,214
54491,143
54492,161
54493,396
54494,500
54495,139
54496,182
54497,180
54498,149
54499,139
54500,174
54501,183
54502,228
54503,138
54504,130
54505,161
54506,162
54507,144
54508,182
54509,145
54510,202
54511,181
54512,160
54513,134
54514,108
54515,116
54516,137
54517,146
54518,121
54519,154
54520,165
54521,133
54522,119
54523,146
54524,285
54525,178
54526,181
54527,190
54528,273
54529,185
54530,140
54531,160
54532,154
54533,136
54534,254
54535,110
54536,147
54537,205
54538,157
54539,183
54540,187
54541,208
54542,242
54543,141
54544,168
54545,181
54546,175
54547,131
54548,97
54549,137
54550,157
54551,99
54552,147
54553,149
54554,223
54555,113
54556,282
54557,199
54558,221
54559,195
54560,152
54561,208
54562,178
54563,279
54564,135
54565,203
54566,144
54567,121
54568,142
54569,160
54570,153
54571,170
54572,167
54573,200
54574,104
54575,220
54576,179
54577,307
54578,288
54579,176
54580,191
54581,147
54582,142
54583,298
54584,165
54585,192
54586,224
54587,264
54588,176
54589,197
54590,225
54591,195
54592,151
54593,183
54594,168
54595,254
54596,163
54597,231
54598,183
54599,209
54600,236
54601,147
54602,177
54603,364
54604,197
54605,203
54606,210
54607,235
54608,162
54609,182
54610,175
54611,196
54612,161
54613,212
54614,192
54615,138
54616,233
54617,164
54618,380
54619,163
54620,156
54621,117
54622,379
54623,146
54624,129
54625,227
54626,218
54627,237
54628,194
54629,188
54630,123
54631,195
54632,250
54633,163
54634,162
54635,266
54636,119
54637,315
54638,119
54639,153
54640,124
54641,150
54642,281
54643,337
54644,372
54645,167
54646,150
54647,205
54648,226
54649,136
54650,185
54651,131
54652,150
54653,151
54654,132
54655,179
54656,132
54657,193
54658,190
54659,163
54660,300
54661,132
54662,167
54663,115
54664,294
54665,245
54666,284
54667,153
54668,198
54669,255
54670,146
54671,114
54672,291
54673,249
54674,176
54675,216
54676,112
54677,148
54678,194
54679,123
54680,250
54681,216
54682,379
54683,232
54684,173
54685,176
54686,185
54687,202
54688,205
54689,132
54690,219
54691,195
54692,237
54693,175
54694,173
54695,241
54696,150
54697,199
54698,325
54699,260
54700,167
54701,189
54702,148
54703,369
54704,160
54705,215
54706,254
54707,206
54708,200
54709,381
54710,179
54711,219
54712,211
54713,179
54714,272
54715,192
54716,104
54717,243
54718,361
54719,252
54720,281
54721,210
54722,210
54723,275
54724,180
54725,169
54726,90
54727,138
54728,353
54729,295
54730,226
54731,139
54732,225
54733,144
54734,213
54735,202
54736,168
54737,149
54738,293
54739,203
54740,254
54741,164
54742,352
54743,309
54744,180
54745,132
54746,151
54747,245
54748,163
54749,432
54750,165
54751,216
54752,222
54753,182
54754,188
54755,158
54756,206
54757,157
54758,230
54759,353
54760,187
54761,145
54762,247
54763,234
54764,237
54765,112
54766,248
54767,139
54768,221
54769,142
54770,375
54771,274
54772,199
54773,102
54774,291
54775,174
54776,178
54777,180
54778,187
54779,320
54780,122
54781,195
54782,150
54783,154
54784,348
54785,153
54786,277
54787,161
54788,151
54789,179
54790,180
54791,113
54792,175
54793,126
54794,99
54795,179
54796,106
54797,129
54798,291
54799,159
54800,166
54801,274
54802,149
54803,173
54804,238
54805,288
54806,153
54807,225
54808,226
54809,150
54810,246
54811,237
54812,121
54813,382
54814,136
54815,170
54816,274
54817,144
54818,195
54819,135
54820,125
54821,198
54822,164
54823,204
54824,192
54825,261
54826,223
54827,281
54828,257
54829,244
54830,189
54831,116
54832,275
54833,150
54834,149
54835,167
54836,230
54837,135
54838,374
54839,370
54840,171
54841,205
54842,242
54843,160
54844,158
54845,183
54846,251
54847,154
54848,303
54849,179
54850,180
54851,111
54852,267
54853,231
54854,214
54855,130
54856,144
54857,290
54858,303
54859,168
54860,203
54861,190
54862,201
54863,206
54864,182
54865,165
54866,133
54867,141
54868,130
54869,134
54870,181
54871,182
54872,202
54873,230
54874,203
54875,135
54876,168
54877,226
54878,319
54879,222
54880,321
54881,140
54882,202
54883,119
54884,148
54885,212
54886,139
54887,283
54888,159
54889,171
54890,315
54891,168
54892,364
54893,230
54894,133
54895,140
54896,219
54897,135
54898,151
54899,179
54900,209
54901,164
54902,185
54903,253
54904,177
54905,140
54906,130
54907,123
54908,229
54909,213
54910,163
54911,170
54912,142
54913,136
54914,209
54915,204
54916,103
54917,115
54918,163
54919,149
54920,123
54921,187
54922,235
54923,201
54924,112
54925,152
54926,302
54927,214
54928,229
54929,338
54930,145
54931,141
54932,122
54933,339
54934,205
54935,155
54936,167
54937,131
54938,159
54939,148
54940,166
54941,334
54942,213
54943,246
54944,153
54945,147
54946,149
54947,186
54948,130
54949,256
54950,157
54951,187
54952,133
54953,166
54954,150
54955,147
54956,146
54957,204
54958,192
54959,151
54960,163
54961,162
54962,207
54963,257
54964,161
54965,164
54966,176
54967,174
54968,127
54969,120
54970,224
54971,226
54972,105
54973,192
54974,223
54975,163
54976,205
54977,170
54978,192
54979,128
54980,189
54981,220
54982,210
54983,165
54984,142
54985,156
54986,162
54987,256
54988,164
54989,163
54990,120
54991,147
54992,166
54993,120
54994,169
54995,151
54996,278
54997,182
54998,153
54999,160
55000,176
55001,221
55002,150
55003,152
55004,197
55005,160
55006,160
55007,112
55008,140
55009,108
55010,141
55011,192
55012,139
55013,183
55014,218
55015,154
55016,139
55017,134
55018,168
55019,305
55020,180
55021,147
55022,178
55023,177
55024,174
55025,106
55026,139
55027,144
55028,140
55029,193
55030,138
55031,119
55032,257
55033,219
55034,91
55035,209
55036,178
55037,182
55038,161
55039,120
55040,120
55041,139
55042,185
55043,310
55044,128
55045,139
55046,143
55047,192
55048,259
55049,139
55050,210
55051,140
55052,202
55053,155
55054,158
55055,297
55056,140
55057,160
55058,104
55059,257
55060,142
55061,204
55062,140
55063,177
55064,210
55065,148
55066,221
55067,116
55068,203
55069,155
55070,200
55071,130
55072,136
55073,161
55074,122
55075,171
55076,142
55077,157
55078,168
55079,250
55080,135
55081,135
55082,106
55083,126
55084,176
55085,131
55086,135
55087,101
55088,150
55089,162
55090,121
55091,137
55092,175
55093,136
55094,223
55095,118
55096,267
55097,185
55098,229
55099,190
55100,106
55101,149
55102,147
55103,200
55104,151
55105,359
55106,189
55107,98
55108,199
55109,362
55110,136
55111,250
55112,184
55113,245
55114,212
55115,123
55116,134
55117,139
55118,222
55119,135
55120,141
55121,181
55122,250
55123,173
55124,197
55125,124
55126,186
55127,178
55128,142
55129,146
55130,181
55131,143
55132,127
55133,131
55134,169
55135,184
55136,281
55137,207
55138,184
55139,149
55140,101
55141,146
55142,164
55143,149
55144,147
55145,155
55146,155
55147,187
55148,142
55149,175
55150,209
55151,106
55152,136
55153,160
55154,142
55155,177
55156,116
55157,160
55158,177
55159,214
55160,129
55161,139
55162,337
55163,261
55164,179
55165,174
55166,189
55167,140
55168,167
55169,176
55170,231
55171,144
55172,215
55173,247
55174,171
55175,163
55176,271
55177,148
55178,174
55179,168
55180,242
55181,187
55182,193
55183,157
55184,197
55185,154
55186,151
55187,175
55188,227
55189,149
55190,202
55191,177
55192,178
55193,151
55194,407
55195,192
55196,179
55197,134
55198,139
55199,126
55200,183
55201,350
55202,118
55203,206
55204,186
55205,131
55206,180
55207,120
55208,190
55209,163
55210,223
55211,100
55212,201
55213,238
55214,132
55215,139
55216,149
55217,161
55218,133
55219,154
55220,180
55221,169
55222,271
55223,256
55224,180
55225,142
55226,150
55227,185
55228,136
55229,160
55230,390
55231,194
55232,135
55233,165
55234,129
55235,170
55236,228
55237,199
55238,215
55239,122
55240,128
55241,135
55242,116
55243,169
55244,274
55245,273
55246,124
55247,174
55248,186
55249,188
55250,105
55251,166
55252,121
55253,164
55254,188
55255,153
55256,171
55257,147
55258,279
55259,220
55260,138
55261,149
55262,144
55263,162
55264,146
55265,178
55266,193
55267,210
55268,159
55269,162
55270,185
55271,194
55272,261
55273,171
55274,203
55275,215
55276,186
55277,170
55278,337
55279,173
55280,177
55281,199
55282,149
55283,354
55284,230
55285,232
55286,141
55287,371
55288,151
55289,161
55290,211
55291,309
55292,174
55293,194
55294,158
55295,161
55296,168
55297,211
55298,141
55299,227
55300,176
55301,260
55302,315
55303,118
55304,183
55305,166
55306,237
55307,123
55308,146
55309,200
55310,155
55311,241
55312,129
55313,225
55314,124
55315,159
55316,164
55317,149
55318,250
55319,302
55320,175
55321,213
55322,226
55323,206
55324,277
55325,133
55326,121
55327,193
55328,344
55329,123
55330,201
55331,213
55332,124
55333,145
55334,185
55335,202
55336,180
55337,247
55338,140
55339,230
55340,215
55341,194
55342,269
55343,246
55344,347
55345,403
55346,216
55347,199
55348,170
55349,227
55350,186
55351,219
55352,197
55353,169
55354,355
55355,209
55356,241
55357,341
55358,259
55359,219
55360,278
55361,190
55362,194
55363,255
55364,350
55365,203
55366,145
55367,168
55368,193
55369,220
55370,217
55371,267
55372,205
55373,187
55374,277
55375,282
55376,295
55377,155
55378,143
55379,209
55380,171
55381,241
55382,196
55383,200
55384,158
55385,161
55386,143
55387,233
55388,202
55389,244
55390,169
55391,182
55392,255
55393,236
55394,307
55395,194
55396,412
55397,189
55398,434
55399,223
55400,215
55401,217
55402,241
55403,225
55404,251
55405,226
55406,191
55407,148
55408,179
55409,247
55410,137
55411,159
55412,168
55413,127
55414,139
55415,219
55416,182
55417,193
55418,257
55419,197
55420,262
55421,215
55422,196
55423,311
55424,203
55425,179
55426,175
55427,264
55428,171
55429,125
55430,139
55431,156
55432,233
55433,272
55434,216
55435,191
55436,159
55437,246
55438,216
55439,165
55440,207
55441,194
55442,309
55443,191
55444,143
55445,248
55446,168
55447,249
55448,167
55449,180
55450,199
55451,190
55452,126
55453,207
55454,181
55455,218
55456,197
55457,149
55458,158
55459,147
55460,169
55461,190
55462,171
55463,234
55464,187
55465,165
55466,183
55467,153
55468,143
55469,228
55470,395
55471,174
55472,163
55473,208
55474,191
55475,246
55476,187
55477,217
55478,212
55479,132
55480,204
55481,181
55482,141
55483,170
55484,183
55485,178
55486,187
55487,163
55488,207
55489,353
55490,176
55491,167
55492,180
55493,167
55494,169
55495,167
55496,160
55497,205
55498,212
55499,144
55500,147
55501,159
55502,288
55503,191
55504,203
55505,191
55506,136
55507,281
55508,230
55509,240
55510,168
55511,128
55512,167
55513,144
55514,254
55515,253
55516,151
55517,186
55518,223
55519,148
55520,195
55521,159
55522,141
55523,147
55524,193
55525,119
55526,136
55527,277
55528,177
55529,266
55530,192
55531,188
55532,202
55533,163
55534,151
55535,139
55536,129
55537,145
55538,128
55539,168
55540,189
55541,174
55542,201
55543,207
55544,245
55545,162
55546,172
55547,309
55548,175
55549,204
55550,146
55551,172
55552,157
55553,160
55554,308
55555,190
55556,252
55557,245
55558,175
55559,409
55560,196
55561,182
55562,192
55563,221
55564,235
55565,225
55566,254
55567,208
55568,165
55569,147
55570,376
55571,145
55572,158
55573,237
55574,139
55575,151
55576,172
55577,206
55578,179
55579,218
55580,147
55581,146
55582,177
55583,288
55584,261
55585,178
55586,201
55587,177
55588,115
55589,210
55590,128
55591,219
55592,151
55593,96
55594,217
55595,162
55596,179
55597,191
55598,152
55599,142
55600,157
55601,161
55602,216
55603,224
55604,119
55605,201
55606,205
55607,175
55608,150
55609,225
55610,196
55611,205
55612,152
55613,186
55614,211
55615,144
55616,126
55617,175
55618,221
55619,182
55620,136
55621,156
55622,141
55623,212
55624,345
55625,167
55626,152
55627,214
55628,185
55629,187
55630,176
55631,174
55632,300
55633,192
55634,175
55635,193
55636,195
55637,136
55638,131
55639,158
55640,171
55641,198
55642,115
55643,191
55644,187
55645,170
55646,266
55647,199
55648,227
55649,355
55650,236
55651,155
55652,234
55653,157
55654,232
55655,225
55656,264
55657,301
55658,272
55659,424
55660,241
55661,197
55662,217
55663,225
55664,200
55665,186
55666,215
55667,180
55668,120
55669,237
55670,177
55671,215
55672,206
55673,160
55674,313
55675,336
55676,160
55677,177
55678,264
55679,202
55680,154
55681,152
55682,196
55683,131
55684,129
55685,124
55686,351
55687,165
55688,197
55689,125
55690,220
55691,146
55692,153
55693,173
55694,202
55695,269
55696,197
55697,227
55698,243
55699,190
55700,219
55701,227
55702,173
55703,202
55704,261
55705,207
55706,235
55707,201
55708,234
55709,219
55710,214
55711,234
55712,129
55713,201
55714,244
55715,149
55716,221
55717,172
55718,231
55719,242
55720,149
55721,212
55722,249
55723,311
55724,230
55725,149
55726,368
55727,163
55728,207
55729,153
55730,190
55731,138
55732,223
55733,228
55734,257
55735,161
55736,185
55737,189
55738,202
55739,176
55740,257
55741,172
55742,137
55743,106
55744,142
55745,249
55746,174
55747,219
55748,154
55749,149
55750,103
55751,166
55752,194
55753,157
55754,192
55755,296
55756,184
55757,149
55758,152
55759,128
55760,184
55761,203
55762,126
55763,199
55764,225
55765,159
55766,167
55767,136
55768,134
55769,191
55770,225
55771,212
55772,168
55773,157
55774,151
55775,251
55776,243
55777,152
55778,162
55779,165
55780,148
55781,218
55782,166
55783,231
55784,145
55785,225
55786,235
55787,219
55788,239
55789,262
55790,99
55791,105
55792,149
55793,141
55794,218
55795,196
55796,185
55797,154
55798,206
55799,137
55800,104
55801,221
55802,170
55803,326
55804,191
55805,161
55806,189
55807,198
55808,185
55809,153
55810,220
55811,150
55812,283
55813,198
55814,151
55815,136
55816,275
55817,320
55818,171
55819,209
55820,241
55821,176
55822,151
55823,171
55824,178
55825,181
55826,163
55827,162
55828,148
55829,208
55830,153
55831,185
55832,118
55833,248
55834,187
55835,175
55836,138
55837,117
55838,282
55839,113
55840,165
55841,130
55842,145
55843,135
55844,217
55845,150
55846,181
55847,222
55848,119
55849,214
55850,278
55851,243
55852,254
55853,148
55854,125
55855,169
55856,126
55857,112
55858,218
55859,138
55860,191
55861,164
55862,156
55863,166
55864,179
55865,193
55866,169
55867,225
55868,168
55869,156
55870,152
55871,137
55872,161
55873,105
55874,334
55875,211
55876,143
55877,198
55878,258
55879,181
55880,180
55881,146
55882,135
55883,205
55884,153
55885,174
55886,96
55887,257
55888,157
55889,117
55890,406
55891,214
55892,177
55893,220
55894,217
55895,181
55896,142
55897,181
55898,150
55899,135
55900,127
55901,134
55902,179
55903,225
55904,145
55905,159
55906,147
55907,151
55908,160
55909,149
55910,168
55911,237
55912,180
55913,206
55914,157
55915,154
55916,144
55917,147
55918,139
55919,139
55920,184
55921,374
55922,162
55923,128
55924,148
55925,179
55926,168
55927,125
55928,197
55929,104
55930,132
55931,107
55932,182
55933,157
55934,165
55935,171
55936,146
55937,206
55938,185
55939,153
55940,168
55941,147
55942,133
55943,118
55944,167
55945,233
55946,246
55947,213
55948,166
55949,212
55950,173
55951,307
55952,267
55953,159
55954,219
55955,219
55956,191
55957,137
55958,131
55959,130
55960,175
55961,143
55962,247
55963,214
55964,156
55965,249
55966,163
55967,126
55968,115
55969,208
55970,132
55971,188
55972,199
55973,124
55974,198
55975,128
55976,156
55977,155
55978,151
55979,282
55980,233
55981,119
55982,114
55983,208
55984,181
55985,302
55986,175
55987,219
55988,165
55989,149
55990,166
55991,136
55992,170
55993,177
55994,129
55995,378
55996,262
55997,178
55998,244
55999,104
56000,143
56001,137
56002,199
56003,152
56004,162
56005,225
56006,187
56007,177
56008,178
56009,117
56010,170
56011,198
56012,134
56013,134
56014,126
56015,161
56016,142
56017,137
56018,119
56019,159
56020,124
56021,224
56022,186
56023,145
56024,181
56025,136
56026,160
56027,185
56028,109
56029,264
56030,142
56031,160
56032,214
56033,127
56034,201
56035,196
56036,169
56037,230
56038,248
56039,106
56040,170
56041,146
56042,207
56043,126
56044,237
56045,181
56046,164
56047,171
56048,121
56049,215
56050,189
56051,143
56052,124
56053,134
56054,122
56055,267
56056,230
56057,209
56058,409
56059,140
56060,178
56061,155
56062,124
56063,172
56064,173
56065,123
56066,152
56067,136
56068,215
56069,190
56070,225
56071,197
56072,168
56073,104
56074,195
56075,176
56076,108
56077,167
56078,165
56079,217
56080,225
56081,121
56082,154
56083,191
56084,192
56085,140
56086,113
56087,498
56088,106
56089,182
56090,186
56091,186
56092,92
56093,197
56094,136
56095,124
56096,170
56097,298
56098,211
56099,140
56100,117
56101,149
56102,289
56103,230
56104,100
56105,142
56106,163
56107,111
56108,150
56109,243
56110,154
56111,127
56112,254
56113,189
56114,206
56115,147
56116,254
56117,172
56118,174
56119,161
56120,184
56121,191
56122,116
56123,168
56124,153
56125,319
56126,185
56127,183
56128,154
56129,165
56130,125
56131,183
56132,270
56133,187
56134,170
56135,116
56136,181
56137,200
56138,170
56139,147
56140,203
56141,168
56142,99
56143,220
56144,163
56145,162
56146,204
56147,245
56148,184
56149,162
56150,150
56151,164
56152,202
56153,168
56154,165
56155,176
56156,188
56157,152
56158,188
56159,221
56160,128
56161,239
56162,204
56163,152
56164,225
56165,176
56166,182
56167,186
56168,154
56169,209
56170,221
56171,187
56172,148
56173,146
56174,223
56175,174
56176,199
56177,213
56178,145
56179,236
56180,196
56181,322
56182,231
56183,300
56184,173
56185,423
56186,199
56187,172
56188,131
56189,227
56190,172
56191,133
56192,118
56193,284
56194,290
56195,500
56196,200
56197,150
56198,194
56199,149
56200,211
56201,217
56202,212
56203,278
56204,170
56205,276
56206,225
56207,180
56208,153
56209,233
56210,198
56211,163
56212,229
56213,217
56214,226
56215,297
56216,340
56217,179
56218,188
56219,229
56220,258
56221,370
56222,176
56223,170
56224,220
56225,210
56226,205
56227,248
56228,258
56229,151
56230,202
56231,165
56232,273
56233,172
56234,210
56235,186
56236,117
56237,169
56238,169
56239,147
56240,215
56241,205
56242,200
56243,193
56244,264
56245,156
56246,169
56247,246
56248,205
56249,234
56250,172
56251,244
56252,177
56253,184
56254,229
56255,200
56256,139
56257,176
56258,129
56259,165
56260,137
56261,224
56262,273
56263,117
56264,147
56265,305
56266,183
56267,131
56268,180
56269,183
56270,153
56271,393
56272,145
56273,217
56274,243
56275,308
56276,152
56277,126
56278,263
56279,137
56280,229
56281,200
56282,196
56283,232
56284,244
56285,459
56286,228
56287,146
56288,150
56289,199
56290,243
56291,203
56292,203
56293,216
56294,277
56295,322
56296,328
56297,196
56298,211
56299,225
56300,202
56301,220
56302,185
56303,150
56304,188
56305,162
56306,419
56307,259
56308,287
56309,275
56310,157
56311,168
56312,230
56313,171
56314,262
56315,222
56316,187
56317,213
56318,265
56319,151
56320,237
56321,263
56322,327
56323,218
56324,281
56325,416
56326,160
56327,286
56328,219
56329,194
56330,220
56331,429
56332,224
56333,202
56334,201
56335,214
56336,452
56337,479
56338,264
56339,470
56340,500
56341,274
56342,500
56343,227
56344,162
56345,220
56346,287
56347,180
56348,146
56349,302
56350,266
56351,380
56352,176
56353,239
56354,122
56355,175
56356,213
56357,168
56358,230
56359,158
56360,201
56361,154
56362,217
56363,245
56364,213
56365,210
56366,174
56367,161
56368,327
56369,223
56370,214
56371,500
56372,119
56373,212
56374,166
56375,149
56376,178
56377,225
56378,146
56379,153
56380,222
56381,166
56382,166
56383,266
56384,134
56385,181
56386,178
56387,141
56388,267
56389,252
56390,274
56391,168
56392,178
56393,160
56394,206
56395,216
56396,179
56397,211
56398,238
56399,133
56400,155
56401,250
56402,210
56403,171
56404,310
56405,180
56406,234
56407,174
56408,206
56409,189
56410,165
56411,193
56412,216
56413,200
56414,167
56415,205
56416,162
56417,138
56418,193
56419,171
56420,277
56421,156
56422,190
56423,154
56424,179
56425,240
56426,226
56427,176
56428,160
56429,198
56430,165
56431,259
56432,197
56433,198
56434,227
56435,211
56436,224
56437,216
56438,223
56439,149
56440,258
56441,130
56442,161
56443,165
56444,160
56445,168
56446,154
56447,142
56448,246
56449,124
56450,244
56451,127
56452,172
56453,178
56454,228
56455,136
56456,266
56457,213
56458,186
56459,196
56460,191
56461,168
56462,154
56463,271
56464,131
56465,184
56466,195
56467,171
56468,162
56469,223
56470,111
56471,192
56472,161
56473,180
56474,180
56475,151
56476,175
56477,164
56478,297
56479,145
56480,192
56481,217
56482,195
56483,181
56484,158
56485,198
56486,161
56487,172
56488,184
56489,191
56490,194
56491,170
56492,146
56493,136
56494,157
56495,150
56496,255
56497,210
56498,210
56499,222
56500,222
56501,155
56502,146
56503,149
56504,203
56505,178
56506,191
56507,234
56508,187
56509,201
56510,170
56511,194
56512,141
56513,180
56514,185
56515,163
56516,166
56517,222
56518,287
56519,187
56520,109
56521,204
56522,179
56523,194
56524,171
56525,161
56526,200
56527,185
56528,264
56529,171
56530,227
56531,242
56532,205
56533,202
56534,196
56535,217
56536,206
56537,138
56538,183
56539,116
56540,234
56541,241
56542,205
56543,175
56544,305
56545,204
56546,194
56547,218
56548,212
56549,171
56550,149
56551,229
56552,137
56553,179
56554,211
56555,167
56556,200
56557,161
56558,192
56559,190
56560,206
56561,224
56562,186
56563,234
56564,202
56565,212
56566,121
56567,203
56568,180
56569,207
56570,150
56571,154
56572,111
56573,242
56574,308
56575,271
56576,146
56577,258
56578,253
56579,200
56580,230
56581,197
56582,126
56583,201
56584,179
56585,263
56586,208
56587,231
56588,246
56589,204
56590,157
56591,123
56592,264
56593,173
56594,203
56595,168
56596,237
56597,171
56598,249
56599,170
56600,124
56601,196
56602,138
56603,265
56604,124
56605,166
56606,151
56607,208
56608,115
56609,177
56610,136
56611,240
56612,175
56613,224
56614,173
56615,169
56616,158
56617,187
56618,141
56619,294
56620,262
56621,165
56622,208
56623,210
56624,140
56625,439
56626,145
56627,213
56628,212
56629,164
56630,139
56631,144
56632,199
56633,247
56634,215
56635,252
56636,224
56637,157
56638,170
56639,191
56640,130
56641,134
56642,179
56643,270
56644,162
56645,132
56646,158
56647,158
56648,168
56649,180
56650,138
56651,248
56652,160
56653,203
56654,180
56655,212
56656,311
56657,132
56658,179
56659,164
56660,147
56661,143
56662,185
56663,377
56664,161
56665,177
56666,234
56667,210
56668,115
56669,117
56670,182
56671,196
56672,185
56673,149
56674,199
56675,314
56676,173
56677,194
56678,148
56679,137
56680,170
56681,181
56682,217
56683,162
56684,197
56685,122
56686,182
56687,122
56688,127
56689,178
56690,132
56691,212
56692,145
56693,214
56694,231
56695,275
56696,144
56697,125
56698,154
56699,155
56700,214
56701,185
56702,155
56703,222
56704,161
56705,196
56706,193
56707,203
56708,286
56709,249
56710,151
56711,195
56712,325
56713,150
56714,221
56715,149
56716,202
56717,180
56718,159
56719,149
56720,168
56721,268
56722,157
56723,241
56724,172
56725,155
56726,230
56727,228
56728,158
56729,136
56730,130
56731,146
56732,211
56733,150
56734,128
56735,226
56736,114
56737,190
56738,160
56739,229
56740,390
56741,167
56742,126
56743,181
56744,169
56745,157
56746,168
56747,163
56748,147
56749,184
56750,183
56751,148
56752,166
56753,171
56754,271
56755,152
56756,158
56757,124
56758,166
56759,145
56760,251
56761,114
56762,218
56763,186
56764,167
56765,155
56766,108
56767,211
56768,152
56769,153
56770,135
56771,227
56772,143
56773,131
56774,214
56775,124
56776,167
56777,182
56778,170
56779,172
56780,196
56781,205
56782,183
56783,193
56784,194
56785,147
56786,202
56787,135
56788,226
56789,351
56790,140
56791,140
56792,175
56793,189
56794,190
56795,153
56796,108
56797,201
56798,204
56799,146
56800,158
56801,181
56802,208
56803,179
56804,237
56805,139
56806,206
56807,270
56808,195
56809,357
56810,172
56811,127
56812,203
56813,145
56814,203
56815,123
56816,151
56817,170
56818,145
56819,201
56820,235
56821,188
56822,132
56823,153
56824,138
56825,190
56826,126
56827,209
56828,130
56829,198
56830,190
56831,142
56832,180
56833,183
56834,153
56835,200
56836,193
56837,113
56838,141
56839,168
56840,173
56841,180
56842,174
56843,258
56844,240
56845,183
56846,138
56847,214
56848,215
56849,109
56850,281
56851,214
56852,128
56853,235
56854,263
56855,294
56856,108
56857,176
56858,129
56859,187
56860,249
56861,129
56862,111
56863,184
56864,239
56865,163
56866,149
56867,185
56868,190
56869,232
56870,171
56871,269
56872,154
56873,154
56874,155
56875,190
56876,240
56877,245
56878,162
56879,329
56880,227
56881,164
56882,192
56883,221
56884,179
56885,115
56886,179
56887,215
56888,163
56889,142
56890,178
56891,203
56892,161
56893,214
56894,212
56895,132
56896,133
56897,148
56898,260
56899,200
56900,148
56901,163
56902,142
56903,183
56904,165
56905,200
56906,133
56907,150
56908,113
56909,176
56910,294
56911,173
56912,160
56913,205
56914,151
56915,207
56916,160
56917,188
56918,170
